dd-mm-yyyy,2m_temperature,2m_dewpoint_temperature,surface_pressure,10m_wind_speed,total_precipitation,convective_available_potential_energy,month,day_of_year,Label
23-04-2011,29.0,22.38,1006.14,13.6,1.0,0.0,4,113,0
24-04-2011,28.86,22.62,1006.33,17.7,1.2,0.0,4,114,0
25-04-2011,28.06,22.57,1007.54,19.0,3.6,0.0,4,115,0
26-04-2011,26.27,22.73,1008.28,9.8,14.3,0.0,4,116,0
27-04-2011,26.92,22.99,1005.79,7.2,5.2,0.0,4,117,0
28-04-2011,28.02,22.6,1003.88,8.8,0.2,0.0,4,118,0
29-04-2011,28.24,22.7,1004.47,9.9,0.4,0.0,4,119,0
30-04-2011,28.94,23.46,1006.16,11.7,0.4,0.0,4,120,0
01-05-2011,29.35,23.3,1005.47,18.6,0.1,0.0,5,121,0
02-05-2011,29.68,23.43,1004.04,20.2,0.0,0.0,5,122,0
03-05-2011,30.33,23.99,1002.55,24.6,0.0,0.0,5,123,0
04-05-2011,29.51,24.2,1004.07,21.4,1.2,0.0,5,124,0
05-05-2011,26.95,24.12,1004.73,12.4,14.1,0.0,5,125,0
06-05-2011,28.3,24.51,1004.4,10.6,5.3,0.0,5,126,0
07-05-2011,28.94,24.92,1002.99,15.7,3.2,0.0,5,127,0
08-05-2011,29.27,25.21,1001.75,13.1,2.4,0.0,5,128,0
09-05-2011,30.79,24.8,1000.97,17.3,0.3,0.0,5,129,0
10-05-2011,31.51,25.92,1000.2,21.7,0.0,0.0,5,130,0
11-05-2011,31.62,26.6,1000.39,14.8,0.0,0.0,5,131,0
12-05-2011,31.58,26.83,1002.04,17.7,0.0,0.0,5,132,0
13-05-2011,31.58,26.17,1002.66,14.8,0.0,0.0,5,133,0
14-05-2011,31.56,26.18,1003.29,13.7,0.0,0.0,5,134,0
15-05-2011,31.58,25.9,1005.03,16.3,0.0,0.0,5,135,0
16-05-2011,31.57,25.68,1007.62,15.3,0.0,0.0,5,136,0
17-05-2011,31.1,25.24,1006.84,15.4,0.4,0.0,5,137,0
18-05-2011,30.6,24.91,1004.68,15.9,9.8,0.0,5,138,0
19-05-2011,29.05,25.97,1003.34,19.1,31.4,0.0,5,139,0
20-05-2011,30.21,25.69,1000.19,15.6,7.2,0.0,5,140,0
21-05-2011,30.85,26.06,998.78,24.7,0.0,0.0,5,141,0
22-05-2011,31.49,26.5,1000.88,19.6,0.4,0.0,5,142,0
23-05-2011,31.26,26.8,1001.73,15.9,1.4,0.0,5,143,0
24-05-2011,31.35,26.72,1001.84,17.5,0.0,0.0,5,144,0
25-05-2011,31.47,26.74,1001.66,12.9,1.0,0.0,5,145,0
26-05-2011,29.9,26.52,1003.0,13.2,2.1,0.0,5,146,0
27-05-2011,29.38,25.71,1002.92,7.1,1.8,0.0,5,147,0
28-05-2011,29.21,25.15,1001.65,9.4,6.9,0.0,5,148,0
29-05-2011,28.97,25.12,1001.73,11.9,8.6,0.0,5,149,0
30-05-2011,29.55,26.32,1001.02,9.2,7.2,0.0,5,150,0
31-05-2011,30.35,27.05,999.64,14.2,6.3,0.0,5,151,0
01-06-2011,30.17,26.58,1000.68,17.7,1.7,0.0,6,152,0
02-06-2011,30.98,26.3,1002.85,14.9,0.9,0.0,6,153,0
03-06-2011,30.84,25.64,1003.16,13.6,0.7,0.0,6,154,0
04-06-2011,31.2,26.12,1001.68,12.5,0.1,0.0,6,155,0
05-06-2011,30.71,25.7,1001.82,13.3,3.8,0.0,6,156,0
06-06-2011,31.06,25.34,1002.4,14.3,0.0,0.0,6,157,0
07-06-2011,29.97,25.75,1001.69,12.1,1.6,0.0,6,158,0
08-06-2011,29.5,25.17,999.53,10.8,0.7,0.0,6,159,0
09-06-2011,29.83,26.02,998.37,11.1,10.0,0.0,6,160,0
10-06-2011,31.91,26.48,997.55,13.1,1.3,0.0,6,161,0
11-06-2011,31.32,26.63,997.66,15.6,8.6,0.0,6,162,0
12-06-2011,30.36,26.48,999.35,16.2,4.3,0.0,6,163,0
13-06-2011,29.17,25.82,998.96,11.8,9.4,0.0,6,164,0
14-06-2011,28.85,25.4,997.59,13.8,4.9,0.0,6,165,0
15-06-2011,27.35,25.4,994.48,16.8,29.7,0.0,6,166,0
16-06-2011,26.43,25.55,988.82,23.1,53.1,0.0,6,167,0
17-06-2011,25.85,25.12,985.8,26.9,129.2,0.0,6,168,0
18-06-2011,26.67,25.18,991.09,25.1,71.1,0.0,6,169,0
19-06-2011,28.08,26.07,993.92,24.2,17.0,0.0,6,170,0
20-06-2011,27.81,25.99,997.22,17.9,35.5,0.0,6,171,0
21-06-2011,27.86,26.19,998.32,11.8,29.9,0.0,6,172,0
22-06-2011,28.2,26.22,998.35,12.3,14.8,0.0,6,173,0
23-06-2011,29.51,27.04,997.42,11.4,8.4,0.0,6,174,0
24-06-2011,29.25,27.03,996.72,11.1,13.6,0.0,6,175,0
25-06-2011,27.92,26.18,995.88,11.0,29.2,0.0,6,176,0
26-06-2011,26.97,25.51,996.13,12.7,12.1,0.0,6,177,0
27-06-2011,27.49,25.72,997.12,12.6,7.3,0.0,6,178,0
28-06-2011,27.66,25.78,997.78,15.9,28.4,0.0,6,179,0
29-06-2011,27.75,26.07,999.75,14.3,12.3,0.0,6,180,0
30-06-2011,28.73,26.48,1000.0,15.6,10.2,0.0,6,181,0
01-07-2011,28.27,26.23,999.86,11.5,16.6,0.0,7,182,0
02-07-2011,28.98,26.28,999.14,12.5,6.1,0.0,7,183,0
03-07-2011,27.52,26.43,1000.1,11.5,17.0,0.0,7,184,0
04-07-2011,26.58,25.19,1002.24,12.4,23.1,0.0,7,185,0
05-07-2011,27.57,24.48,1003.24,17.7,11.4,0.0,7,186,0
06-07-2011,27.2,24.33,1003.1,19.1,3.2,0.0,7,187,0
07-07-2011,27.25,24.55,1004.19,20.0,6.9,0.0,7,188,0
08-07-2011,28.12,25.32,1005.47,16.6,5.8,0.0,7,189,0
09-07-2011,28.64,25.48,1003.05,16.5,4.4,0.0,7,190,0
10-07-2011,29.24,26.33,1000.15,10.0,7.3,0.0,7,191,0
11-07-2011,28.84,26.33,998.52,10.6,12.1,0.0,7,192,0
12-07-2011,29.22,25.96,998.02,13.4,1.0,0.0,7,193,0
13-07-2011,28.6,25.27,998.38,15.1,2.7,0.0,7,194,0
14-07-2011,28.71,25.44,997.94,17.8,0.3,0.0,7,195,0
15-07-2011,28.3,25.14,998.38,16.6,2.7,0.0,7,196,0
16-07-2011,28.15,24.96,997.92,19.0,4.8,0.0,7,197,0
17-07-2011,27.8,25.2,996.99,17.5,7.9,0.0,7,198,0
18-07-2011,27.73,25.81,997.34,15.5,19.6,0.0,7,199,0
19-07-2011,28.36,26.27,996.61,14.0,17.3,0.0,7,200,0
20-07-2011,27.37,26.14,995.14,13.2,25.9,0.0,7,201,0
21-07-2011,26.12,25.05,993.98,17.7,45.8,0.0,7,202,0
22-07-2011,27.19,23.43,997.14,20.4,1.7,0.0,7,203,0
23-07-2011,28.33,23.85,1000.3,13.1,0.0,0.0,7,204,0
24-07-2011,28.17,24.29,1001.94,10.2,0.4,0.0,7,205,0
25-07-2011,28.3,24.53,1004.44,11.8,0.3,0.0,7,206,0
26-07-2011,28.46,24.64,1005.22,10.1,1.1,0.0,7,207,0
27-07-2011,28.68,24.8,1003.82,11.7,0.3,0.0,7,208,0
28-07-2011,29.05,24.89,1001.85,12.4,0.6,0.0,7,209,0
29-07-2011,29.04,24.97,1001.17,9.4,0.8,0.0,7,210,0
30-07-2011,29.4,25.18,999.43,9.0,0.3,0.0,7,211,0
31-07-2011,30.02,25.54,997.99,10.0,0.8,0.0,7,212,0
01-08-2011,30.37,26.22,996.91,8.4,1.1,0.0,8,213,0
02-08-2011,29.47,26.78,997.51,8.4,15.7,0.0,8,214,0
03-08-2011,28.0,25.96,998.17,7.8,11.7,0.0,8,215,0
04-08-2011,28.24,25.75,998.12,14.2,9.7,0.0,8,216,0
05-08-2011,27.64,25.9,997.72,12.7,31.5,0.0,8,217,0
06-08-2011,27.32,25.44,996.55,10.5,10.3,0.0,8,218,0
07-08-2011,26.22,25.44,996.05,14.8,125.2,0.0,8,219,0
08-08-2011,26.52,25.53,998.27,14.7,23.1,0.0,8,220,0
09-08-2011,26.59,25.8,999.98,15.7,33.4,0.0,8,221,0
10-08-2011,26.43,25.45,1000.56,15.5,42.0,0.0,8,222,0
11-08-2011,26.42,24.81,997.83,14.0,17.9,0.0,8,223,0
12-08-2011,26.0,24.82,994.4,22.8,12.4,0.0,8,224,0
13-08-2011,26.04,24.71,998.86,20.5,23.9,0.0,8,225,0
14-08-2011,27.22,24.82,1004.7,17.7,6.3,0.0,8,226,0
15-08-2011,27.86,25.22,1005.12,16.5,9.5,0.0,8,227,0
16-08-2011,27.64,25.03,1003.9,14.4,9.8,0.0,8,228,0
17-08-2011,26.27,24.92,1003.47,11.9,40.2,0.0,8,229,0
18-08-2011,25.53,24.38,1003.17,8.3,24.7,0.0,8,230,0
19-08-2011,26.48,24.26,1003.86,11.4,4.3,0.0,8,231,0
20-08-2011,27.5,24.62,1004.69,9.1,2.9,0.0,8,232,0
21-08-2011,27.96,24.52,1004.47,11.7,0.2,0.0,8,233,0
22-08-2011,27.92,24.58,1004.68,9.5,2.5,0.0,8,234,0
23-08-2011,27.6,25.04,1004.06,14.1,11.4,0.0,8,235,0
24-08-2011,27.82,24.98,1002.8,14.7,8.4,0.0,8,236,0
25-08-2011,26.62,24.98,1002.16,12.9,17.8,0.0,8,237,0
26-08-2011,26.84,24.88,1001.73,15.3,9.6,0.0,8,238,0
27-08-2011,26.49,24.64,1001.23,17.1,11.4,0.0,8,239,0
28-08-2011,27.61,24.85,1000.72,19.5,4.1,0.0,8,240,0
29-08-2011,27.78,24.93,1001.69,21.6,8.8,0.0,8,241,0
30-08-2011,28.12,25.05,1002.28,21.4,5.2,0.0,8,242,0
31-08-2011,26.84,24.8,1002.1,20.4,7.9,0.0,8,243,0
01-09-2011,25.71,24.76,1001.98,18.5,28.1,0.0,9,244,0
02-09-2011,25.74,24.72,1002.39,15.0,19.1,0.0,9,245,0
03-09-2011,26.62,24.41,1001.5,17.3,4.2,0.0,9,246,0
04-09-2011,26.67,24.75,1001.41,15.1,7.5,0.0,9,247,0
05-09-2011,27.44,25.0,1000.78,19.0,3.2,0.0,9,248,0
06-09-2011,27.01,24.82,999.76,19.2,9.0,0.0,9,249,0
07-09-2011,26.92,24.75,998.19,18.8,5.1,0.0,9,250,0
08-09-2011,26.91,25.05,997.82,10.9,11.7,0.0,9,251,0
09-09-2011,26.0,24.88,1000.61,14.3,32.6,0.0,9,252,0
10-09-2011,26.93,25.12,1003.75,13.8,9.0,0.0,9,253,0
11-09-2011,28.15,25.15,1002.7,5.9,0.5,0.0,9,254,0
12-09-2011,29.17,25.27,1002.03,5.4,0.0,0.0,9,255,0
13-09-2011,28.87,25.99,1001.18,8.1,7.9,0.0,9,256,0
14-09-2011,25.75,24.7,1001.06,6.3,86.2,0.0,9,257,0
15-09-2011,26.15,24.92,1000.2,12.3,18.5,0.0,9,258,0
16-09-2011,26.4,25.36,1001.43,16.4,28.1,0.0,9,259,0
17-09-2011,26.5,25.27,1000.28,14.7,22.2,0.0,9,260,0
18-09-2011,26.25,25.13,1000.81,13.9,15.8,0.0,9,261,0
19-09-2011,26.64,24.95,1002.58,4.8,7.2,0.0,9,262,0
20-09-2011,27.38,25.04,1002.38,10.0,6.8,0.0,9,263,0
21-09-2011,26.53,24.7,999.55,20.0,14.0,0.0,9,264,0
22-09-2011,27.0,24.51,999.4,23.2,7.3,0.0,9,265,0
23-09-2011,26.9,24.76,1000.67,21.3,11.3,0.0,9,266,0
24-09-2011,27.45,25.19,1003.16,16.8,0.2,0.0,9,267,0
25-09-2011,27.41,25.15,1004.8,16.0,9.1,0.0,9,268,0
26-09-2011,28.13,25.47,1004.83,13.7,1.4,0.0,9,269,0
27-09-2011,28.17,24.82,1003.97,7.4,0.1,0.0,9,270,0
28-09-2011,27.93,24.21,1003.68,9.2,0.0,0.0,9,271,0
29-09-2011,28.16,24.44,1003.69,7.4,0.2,0.0,9,272,0
30-09-2011,28.53,25.2,1003.82,7.0,0.5,0.0,9,273,0
01-10-2011,28.55,24.75,1003.41,9.1,0.1,0.0,10,274,0
02-10-2011,28.15,23.47,1003.75,8.9,0.0,0.0,10,275,0
03-10-2011,27.55,22.85,1004.21,7.4,0.0,0.0,10,276,0
04-10-2011,27.9,24.06,1005.18,5.9,0.3,0.0,10,277,0
05-10-2011,27.9,24.3,1007.52,6.0,0.0,0.0,10,278,0
06-10-2011,28.02,25.1,1008.92,5.0,2.3,0.0,10,279,0
07-10-2011,28.09,25.21,1008.74,9.4,3.1,0.0,10,280,0
08-10-2011,27.96,24.9,1008.74,6.2,0.4,0.0,10,281,0
09-10-2011,28.44,24.76,1009.02,6.2,0.1,0.0,10,282,0
10-10-2011,29.13,25.19,1009.83,5.8,0.1,0.0,10,283,0
11-10-2011,29.19,25.21,1009.91,4.8,0.2,0.0,10,284,0
12-10-2011,29.16,25.47,1008.78,6.2,0.5,0.0,10,285,0
13-10-2011,28.73,24.85,1007.57,8.2,0.2,0.0,10,286,0
14-10-2011,28.12,23.87,1006.81,7.6,0.5,0.0,10,287,0
15-10-2011,28.73,23.5,1006.45,6.8,0.0,0.0,10,288,0
16-10-2011,28.36,23.4,1006.91,6.3,0.0,0.0,10,289,0
17-10-2011,28.42,24.11,1007.82,9.6,0.2,0.0,10,290,0
18-10-2011,26.36,23.72,1007.94,13.8,7.9,0.0,10,291,0
19-10-2011,26.4,23.15,1005.65,17.0,3.2,0.0,10,292,0
20-10-2011,27.1,23.07,1007.13,7.4,0.0,0.0,10,293,0
21-10-2011,26.39,23.53,1008.72,8.3,4.7,0.0,10,294,0
22-10-2011,25.34,23.24,1009.26,7.2,6.0,0.0,10,295,0
23-10-2011,26.23,23.23,1010.21,6.8,0.7,0.0,10,296,0
24-10-2011,26.71,22.06,1010.37,8.2,0.0,0.0,10,297,0
25-10-2011,26.47,21.02,1009.99,7.7,0.0,0.0,10,298,0
26-10-2011,26.55,21.12,1010.68,6.5,0.0,0.0,10,299,0
27-10-2011,26.38,20.52,1010.95,6.8,0.0,0.0,10,300,0
28-10-2011,26.24,20.07,1011.35,9.6,0.0,0.0,10,301,0
29-10-2011,25.68,18.52,1010.88,10.2,0.0,0.0,10,302,0
30-10-2011,25.02,16.39,1009.96,9.8,0.0,0.0,10,303,0
31-10-2011,24.81,16.72,1010.64,8.4,0.0,0.0,10,304,0
01-11-2011,25.04,17.76,1010.91,7.4,0.0,0.0,11,305,0
02-11-2011,24.37,17.15,1010.62,9.4,0.0,0.0,11,306,0
03-11-2011,23.83,17.13,1010.62,8.2,0.0,0.0,11,307,0
04-11-2011,24.52,18.0,1011.22,8.2,0.0,0.0,11,308,0
05-11-2011,24.96,18.68,1011.3,8.7,0.0,0.0,11,309,0
06-11-2011,24.82,18.12,1010.6,8.4,0.0,0.0,11,310,0
07-11-2011,24.85,17.82,1010.64,12.0,0.0,0.0,11,311,0
08-11-2011,23.72,16.75,1010.87,13.0,0.0,0.0,11,312,0
09-11-2011,23.74,16.07,1010.83,8.7,0.0,0.0,11,313,0
10-11-2011,24.3,16.15,1010.7,7.7,0.0,0.0,11,314,0
11-11-2011,24.08,17.41,1010.6,7.6,0.0,0.0,11,315,0
12-11-2011,25.07,19.04,1010.95,8.3,0.0,0.0,11,316,0
13-11-2011,25.12,19.82,1012.02,7.2,0.1,0.0,11,317,0
14-11-2011,25.33,20.67,1012.8,6.4,0.5,0.0,11,318,0
15-11-2011,24.31,20.92,1013.27,6.2,0.1,0.0,11,319,0
16-11-2011,24.53,19.67,1012.52,6.6,0.0,0.0,11,320,0
17-11-2011,24.47,17.93,1012.22,6.9,0.0,0.0,11,321,0
18-11-2011,24.32,17.48,1011.55,8.8,0.0,0.0,11,322,0
19-11-2011,23.4,17.3,1012.28,9.0,0.0,0.0,11,323,0
20-11-2011,23.66,17.26,1013.66,7.3,0.0,0.0,11,324,0
21-11-2011,23.92,16.79,1014.35,7.7,0.0,0.0,11,325,0
22-11-2011,24.04,16.53,1013.78,9.7,0.0,0.0,11,326,0
23-11-2011,23.61,16.05,1013.78,11.0,0.0,0.0,11,327,0
24-11-2011,23.25,15.93,1013.91,9.3,0.0,0.0,11,328,0
25-11-2011,23.25,16.37,1012.95,10.5,0.0,0.0,11,329,0
26-11-2011,23.01,15.58,1012.4,10.5,0.0,0.0,11,330,0
27-11-2011,22.38,15.7,1011.98,9.4,0.0,0.0,11,331,0
28-11-2011,22.24,15.72,1010.4,10.2,0.0,0.0,11,332,0
29-11-2011,22.95,15.08,1010.32,6.9,0.0,0.0,11,333,0
30-11-2011,22.83,14.64,1010.78,7.2,0.0,0.0,11,334,0
01-12-2011,21.84,14.58,1011.52,8.4,0.0,0.0,12,335,0
02-12-2011,22.01,14.79,1010.28,7.3,0.0,0.0,12,336,0
03-12-2011,22.92,15.75,1008.32,7.0,0.0,0.0,12,337,0
04-12-2011,23.5,16.0,1009.46,8.1,0.0,0.0,12,338,0
05-12-2011,23.49,16.56,1011.0,8.5,0.0,0.0,12,339,0
06-12-2011,23.02,16.57,1011.79,9.4,0.0,0.0,12,340,0
07-12-2011,22.8,16.23,1012.73,8.6,0.0,0.0,12,341,0
08-12-2011,22.26,16.06,1012.57,8.0,0.0,0.0,12,342,0
09-12-2011,22.39,16.42,1012.28,8.7,0.0,0.0,12,343,0
10-12-2011,22.25,16.49,1011.59,7.8,0.0,0.0,12,344,0
11-12-2011,22.3,18.12,1012.28,7.2,0.2,0.0,12,345,0
12-12-2011,22.29,17.08,1014.09,9.1,0.0,0.0,12,346,0
13-12-2011,21.56,16.4,1014.47,9.3,0.0,0.0,12,347,0
14-12-2011,20.12,14.11,1015.26,9.3,0.0,0.0,12,348,0
15-12-2011,19.1,12.45,1014.99,10.1,0.0,0.0,12,349,0
16-12-2011,18.41,12.07,1015.22,11.9,0.0,0.0,12,350,0
17-12-2011,17.83,11.34,1015.21,13.0,0.0,0.0,12,351,0
18-12-2011,17.89,11.8,1015.9,11.5,0.0,0.0,12,352,0
19-12-2011,17.8,12.01,1014.93,11.7,0.0,0.0,12,353,0
20-12-2011,18.11,13.04,1014.34,11.8,0.0,0.0,12,354,0
21-12-2011,17.8,12.8,1014.64,11.5,0.0,0.0,12,355,0
22-12-2011,17.45,12.53,1014.17,11.3,0.0,0.0,12,356,0
23-12-2011,17.18,12.28,1012.86,15.2,0.0,0.0,12,357,0
24-12-2011,17.02,11.89,1012.28,10.8,0.0,0.0,12,358,0
25-12-2011,17.76,12.62,1012.58,9.3,0.0,0.0,12,359,0
26-12-2011,18.11,13.27,1013.18,9.8,0.0,0.0,12,360,0
27-12-2011,19.06,13.06,1013.15,8.9,0.0,0.0,12,361,0
28-12-2011,20.92,14.5,1014.38,9.7,0.0,0.0,12,362,0
29-12-2011,21.9,14.98,1014.85,10.2,0.0,0.0,12,363,0
30-12-2011,22.38,15.53,1015.26,10.5,0.0,0.0,12,364,0
31-12-2011,21.72,13.91,1015.82,9.4,0.1,0.0,12,365,0
01-01-2012,22.6,14.7,1013.97,10.9,0.0,0.0,1,1,0
02-01-2012,21.11,15.22,1013.68,10.0,1.5,0.0,1,2,0
03-01-2012,21.42,17.23,1012.63,8.4,0.0,0.0,1,3,0
04-01-2012,20.54,17.27,1013.46,8.4,0.9,0.0,1,4,0
05-01-2012,21.29,17.05,1014.33,7.0,0.2,0.0,1,5,0
06-01-2012,20.25,19.0,1015.22,6.1,8.6,0.0,1,6,0
07-01-2012,20.16,18.59,1017.1,9.4,1.0,0.0,1,7,0
08-01-2012,20.08,18.75,1016.48,5.9,5.5,0.0,1,8,0
09-01-2012,19.01,18.11,1015.28,8.2,9.3,0.0,1,9,0
10-01-2012,19.27,17.49,1015.57,8.1,13.8,0.0,1,10,0
11-01-2012,18.41,14.09,1016.19,13.3,2.7,0.0,1,11,0
12-01-2012,15.65,8.67,1015.76,12.5,0.0,0.0,1,12,0
13-01-2012,15.15,8.45,1015.8,15.7,0.0,0.0,1,13,0
14-01-2012,14.75,8.34,1014.68,12.9,0.0,0.0,1,14,0
15-01-2012,14.97,8.98,1013.0,12.1,0.0,0.0,1,15,0
16-01-2012,17.02,11.39,1010.82,7.9,0.0,0.0,1,16,0
17-01-2012,18.69,14.17,1008.73,13.2,0.0,0.0,1,17,0
18-01-2012,20.0,16.74,1008.8,8.3,0.0,0.0,1,18,0
19-01-2012,19.91,17.14,1009.98,10.1,0.0,0.0,1,19,0
20-01-2012,20.79,17.2,1010.6,12.5,0.0,0.0,1,20,0
21-01-2012,19.39,13.95,1012.49,12.0,0.1,0.0,1,21,0
22-01-2012,16.08,8.63,1014.95,11.5,0.0,0.0,1,22,0
23-01-2012,16.07,9.73,1014.27,10.5,0.0,0.0,1,23,0
24-01-2012,16.97,10.41,1013.42,9.1,0.0,0.0,1,24,0
25-01-2012,19.15,12.81,1013.23,8.7,0.0,0.0,1,25,0
26-01-2012,19.78,14.54,1012.95,9.4,0.0,0.0,1,26,0
27-01-2012,19.93,11.3,1013.38,10.4,0.1,0.0,1,27,0
28-01-2012,19.8,13.36,1013.44,9.0,0.0,0.0,1,28,0
29-01-2012,20.02,14.03,1013.76,8.0,0.0,0.0,1,29,0
30-01-2012,19.9,11.24,1015.08,14.1,0.0,0.0,1,30,0
31-01-2012,19.17,9.62,1015.74,13.4,0.0,0.0,1,31,0
01-02-2012,18.84,9.58,1015.43,11.7,0.0,0.0,2,32,0
02-02-2012,18.3,8.8,1016.64,11.5,0.0,0.0,2,33,0
03-02-2012,17.82,9.5,1015.39,11.3,0.0,0.0,2,34,0
04-02-2012,18.77,10.36,1014.05,10.3,0.0,0.0,2,35,0
05-02-2012,20.59,12.62,1013.48,8.9,0.0,0.0,2,36,0
06-02-2012,21.62,13.71,1012.09,9.2,0.0,0.0,2,37,0
07-02-2012,22.75,15.18,1011.7,8.0,0.0,0.0,2,38,0
08-02-2012,22.94,15.45,1009.89,14.0,0.0,0.0,2,39,0
09-02-2012,22.7,14.89,1010.55,15.8,0.0,0.0,2,40,0
10-02-2012,20.0,8.36,1013.13,13.4,0.0,0.0,2,41,0
11-02-2012,19.27,9.15,1013.63,10.9,0.0,0.0,2,42,0
12-02-2012,19.46,9.78,1014.0,9.3,0.0,0.0,2,43,0
13-02-2012,21.02,12.07,1013.95,9.7,0.0,0.0,2,44,0
14-02-2012,23.0,15.76,1012.53,8.4,0.0,0.0,2,45,0
15-02-2012,24.33,19.25,1010.79,7.3,1.4,0.0,2,46,0
16-02-2012,23.65,19.94,1011.15,12.7,2.4,0.0,2,47,0
17-02-2012,24.03,18.78,1011.38,8.8,0.0,0.0,2,48,0
18-02-2012,23.83,16.78,1011.94,12.3,0.0,0.0,2,49,0
19-02-2012,23.15,13.66,1011.39,9.4,0.0,0.0,2,50,0
20-02-2012,22.26,11.25,1010.18,9.7,0.0,0.0,2,51,0
21-02-2012,22.91,14.5,1008.73,10.9,0.0,0.0,2,52,0
22-02-2012,24.48,15.36,1007.95,9.1,0.0,0.0,2,53,0
23-02-2012,25.52,16.58,1007.6,13.8,0.0,0.0,2,54,0
24-02-2012,25.55,15.1,1007.81,11.1,0.0,0.0,2,55,0
25-02-2012,25.85,14.78,1007.11,8.7,0.0,0.0,2,56,0
26-02-2012,25.78,15.39,1006.05,8.8,0.0,0.0,2,57,0
27-02-2012,24.92,10.85,1006.99,11.0,0.0,0.0,2,58,0
28-02-2012,24.28,13.58,1004.68,11.5,0.0,0.0,2,59,0
29-02-2012,25.64,18.56,1004.19,11.9,0.2,0.0,2,60,0
01-03-2012,25.34,18.33,1006.72,10.9,0.0,0.0,3,61,0
02-03-2012,25.35,21.2,1005.22,7.7,3.7,0.0,3,62,0
03-03-2012,25.78,16.75,1004.66,10.2,2.1,0.0,3,63,0
04-03-2012,25.88,15.15,1007.24,11.3,0.0,0.0,3,64,0
05-03-2012,27.17,18.61,1006.16,20.5,0.0,0.0,3,65,0
06-03-2012,28.23,17.92,1004.42,14.4,0.0,0.0,3,66,0
07-03-2012,28.38,17.96,1002.37,15.7,0.0,0.0,3,67,0
08-03-2012,27.63,16.9,1004.0,15.4,0.0,0.0,3,68,0
09-03-2012,26.8,20.88,1005.21,11.5,0.3,0.0,3,69,0
10-03-2012,26.81,20.4,1007.75,8.6,0.2,0.0,3,70,0
11-03-2012,26.92,14.3,1010.27,11.0,0.0,0.0,3,71,0
12-03-2012,26.94,13.46,1012.13,8.8,0.0,0.0,3,72,0
13-03-2012,26.39,16.73,1011.76,10.1,0.0,0.0,3,73,0
14-03-2012,25.41,16.38,1011.22,13.2,0.0,0.0,3,74,0
15-03-2012,25.93,14.65,1011.58,8.9,0.0,0.0,3,75,0
16-03-2012,25.58,16.41,1010.5,11.5,0.0,0.0,3,76,0
17-03-2012,26.17,20.85,1008.83,12.2,0.7,0.0,3,77,0
18-03-2012,27.87,21.4,1008.33,11.9,0.2,0.0,3,78,0
19-03-2012,27.62,22.41,1008.52,8.4,0.6,0.0,3,79,0
20-03-2012,28.35,20.0,1008.24,7.4,0.0,0.0,3,80,0
21-03-2012,29.18,20.58,1007.0,15.7,0.0,0.0,3,81,0
22-03-2012,29.63,21.01,1006.94,15.9,0.0,0.0,3,82,0
23-03-2012,28.28,14.72,1009.3,10.8,0.0,0.0,3,83,0
24-03-2012,27.61,19.07,1009.7,10.8,0.0,0.0,3,84,0
25-03-2012,28.42,19.36,1009.25,11.8,0.0,0.0,3,85,0
26-03-2012,28.98,19.79,1009.53,13.1,0.0,0.0,3,86,0
27-03-2012,29.45,19.16,1009.65,15.5,0.0,0.0,3,87,0
28-03-2012,30.05,18.0,1010.18,17.3,0.0,0.0,3,88,0
29-03-2012,30.26,17.5,1008.49,14.9,0.0,0.0,3,89,0
30-03-2012,29.69,20.23,1007.94,14.1,0.2,0.0,3,90,0
31-03-2012,28.78,22.15,1010.16,9.7,2.0,0.0,3,91,0
01-04-2012,29.27,22.02,1010.27,6.8,0.5,0.0,4,92,0
02-04-2012,29.25,20.88,1010.31,10.2,0.3,0.0,4,93,0
03-04-2012,29.37,21.76,1010.85,13.3,0.0,0.0,4,94,0
04-04-2012,29.48,22.87,1009.36,16.2,0.0,0.0,4,95,0
05-04-2012,29.24,23.41,1007.85,16.9,0.7,0.0,4,96,0
06-04-2012,28.5,23.16,1007.52,15.6,0.3,0.0,4,97,0
07-04-2012,27.11,22.78,1007.5,17.7,12.4,0.0,4,98,0
08-04-2012,28.64,23.21,1005.9,22.6,0.7,0.0,4,99,0
09-04-2012,26.95,22.97,1006.42,23.7,14.3,0.0,4,100,0
10-04-2012,26.92,23.79,1007.28,18.6,7.2,0.0,4,101,0
11-04-2012,27.16,23.58,1007.06,19.4,15.9,0.0,4,102,0
12-04-2012,28.65,23.95,1004.53,17.7,2.0,0.0,4,103,0
13-04-2012,28.32,23.71,1005.81,16.3,5.5,0.0,4,104,0
14-04-2012,29.97,24.0,1007.68,16.2,0.0,0.0,4,105,0
15-04-2012,29.78,23.76,1006.58,14.3,0.0,0.0,4,106,0
16-04-2012,29.46,24.69,1005.32,14.5,2.4,0.0,4,107,0
17-04-2012,30.18,24.47,1003.95,16.3,0.3,0.0,4,108,0
18-04-2012,30.88,24.52,1002.91,19.1,0.0,0.0,4,109,0
19-04-2012,30.82,25.09,1003.83,17.5,0.1,0.0,4,110,0
20-04-2012,30.87,25.28,1004.8,17.7,0.0,0.0,4,111,0
21-04-2012,31.33,25.29,1004.24,14.9,0.8,0.0,4,112,0
22-04-2012,31.8,22.3,1002.55,21.0,0.0,0.0,4,113,0
23-04-2012,31.37,23.75,1003.06,18.4,0.6,0.0,4,114,0
